#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
martial_lady_tengri;Lady of Horse and Bow;Dame du Cheval et de l'Arc;Lady of Horse and Bow;;Lady of Horse and Bow;;;;;;;;;x;;
martial_lady_tengri_desc;This character is as skilled a horsewoman and archer as any warrior.;Ce personnage est aussi bonne cavalière et archère que n'importe quel guerrier.;This character is as skilled a horsewoman and archer as any warrior.;;This character is as skilled a horsewoman and archer as any warrior.;;;;;;;;;x;;
MAXIMUM_RAISABLE_LEVY;Levy at disposal due to martial score and laws: §Y$VALUE$%§!;Troupes à disposition grasce aulx lois : §Y$VALUE$%§!;Rechtsbedingte Wehrpflichtigenverfügbarkeit: §Y$VALUE$%§!;;Leva disponible merced a las leyes: §Y$VALUE$%§!;;;;;;;;;x;;
MENU_BAR_GAME_CONVERT;Cannot Export;Ne peult point exporter;Cannot Export;;Cannot Export;;;;;;;;;;;
MENU_BAR_GAME_CONVERT_DEL;You must load the Converter module to convert;Vous devez charger le module de Conversion pour convertir;You must load the Converter module to convert;;You must load the Converter module to convert;;;;;;;;;;;
modifier_flamen_dialis;Flamen Dialis;Flamen Dialis;Flamen Dialis;;Flamen Dialis;;;;;;;;;;;
modifier_flamen_martialis;Flamen Martialis;Flamen Martialis;Flamen Martialis;;Flamen Martialis;;;;;;;;;;;
modifier_flamen_quirinalis;Flamen Quirinalis;Flamen Quirinalis;Flamen Quirinalis;;Flamen Quirinalis;;;;;;;;;;;
modifier_hidden;Hidden in countryside;Caché à la campagne;Hidden in countryside;;Hidden in countryside;;;;;;;;;;;
mongol_tribute;Tribute Payments;Tribut;Tributzahlungen;;Tribute Payments;;;;;;;x;;;;
MONTHLY_PIETY_TO_LIEGE;Monthly Piety to Liege:\n;Piété mensuelle envers le seigneur :\n;Monatl. Frömmigkeit zum Lehnsherrn:\n;;Piedad Mensual a Señor Feudal:\n;;;;;;;;;x;;
mujahid;Mujahid;Moudjahiddine;Moudjahid;;Mujahid;;;;;;;;;x;;
mujahid_desc;This character is a veteran Mujahid.;Ce personnage est un vétéran Moudjahiddine;Diese Person ist ein Veteranen-Mujahid.;;This character is a veteran Mujahid.;;;;;;;;;x;;
my_champion;My Champion;Mon Champion;My Champion;;My Champion;;;;;;;;;;;
not_dejure_liege;Not De Jure Liege;Pas suzerain De Jure;Kein De Jure Lehnsherr;;Not De Jure Liege;;;;;;;x;;;;
not_dejure_liege_desc;This character resents being ruled by a liege who has no natural rights to their land.;Ce personnage en veult à son suzerain qui n'a point de droits naturels sur ces terres.;Dieser Charakter nimmt übel, durch eine Lehnsherr beherrscht zu werden, der kein natürliches Rechte auf sein Land hat.;;This character resents being ruled by a liege who has no natural rights to their land.;;;;;;;x;;;;
OBJDEMESNESUCCESS;Increase the size of your Demesne by one holding;Augmenter la taille de votre domaine d'une possession;Increase the size of your Demesne by one holding;;Increase the size of your Demesne by one holding;;;;;;;;;x;;
obj_adopt_a_lifestyle_desc;[This.GetTitledFirstName] wants an exciting hobby to pursue.;[This.GetTitledFirstName] veult avoir un loisir excitant.;[This.GetTitledFirstName] will, dass ein aufregendes Hobby fortfährt.;;[This.GetTitledFirstName] wants an exciting hobby to pursue.;;;;;;;;;x;;
obj_adopt_a_lifestyle_title;Adopt a Lifestyle;Adopter un style de vie;Nehmen Sie einen Lebensstil an;;Adopt a Lifestyle;;;;;;;;;x;;
obj_amass_fortune_desc;[This.GetTitledFirstName] is already well-off, but seeks a true fortune.;[This.GetTitledFirstName] est déjà assez aisé(e), mais vise une vraie fortune.;[This.GetTitledFirstName] is already well-off, but seeks a true fortune.;;[This.GetTitledFirstName] is already well-off, but seeks a true fortune.;;;;;;;;;x;;
obj_amass_fortune_title;Amass Fortune;Amasser une Fortune;Amass Fortune;;Amass Fortune;;;;;;;;;x;;
obj_amass_hoard_desc;[This.GetTitledFirstName] wants to swim in [This.GetHerHis] vault of gold!;[This.GetTitledFirstName] veult nager dans une salle remplie d'or !;[This.GetTitledFirstName] wants to swim in his vault of gold!;;[This.GetTitledFirstName] wants to swim in his vault of gold!;;;;;;;;;x;;
obj_amass_hoard_title;Amass a Hoard of Wealth;Amasser un Magot;Amass a Hoard of Wealth;;Amass a Hoard of Wealth;;;;;;;;;x;;
obj_amass_wealth_1_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser moultes richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;
obj_amass_wealth_1_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;
obj_amass_wealth_2_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser moultes richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;
obj_amass_wealth_2_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;
obj_amass_wealth_3_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser moultes richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;
obj_amass_wealth_3_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;
obj_amass_wealth_4_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser moultes richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x;;
obj_amass_wealth_4_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x;;
obj_bastard_legit_desc;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;[This.GetTitledFirstName] veult voir son fils bastard avoir droit à sa part d'héritage.;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;;;;;;;;;x;;
obj_bastard_legit_title;See Bastard Son Legitimized;Voir Fils Bastard Légitimé;See Bastards Son Legitimized;;See Bastards Son Legitimized;;;;;;;;;x;;
obj_become_distinguished_desc;[This.GetTitledFirstName] seeks to become distinguished among the nobility;[This.GetTitledFirstName] veult se faire distinguer d'entre les nobles;[This.GetTitledFirstName] seeks to become distinguished among the nobility;;[This.GetTitledFirstName] seeks to become distinguished among the nobility;;;;;;;;;x;;
obj_become_distinguished_title;Become Distinguished Among the Nobility;Se Faire Distinguer d'entre les Nobles;Become Distinguished Among the Nobility;;Become Distinguished Among the Nobility;;;;;;;;;x;;
obj_become_duke_desc;[This.GetTitledFirstName] is not satisfied with being a mere Count.;[This.GetTitledFirstName] n'est point satisfait d'estre un simple comte.;[This.GetTitledFirstName] ist damit nicht zufrieden, ein bloßer Graf zu sein.;;[This.GetTitledFirstName] is not satisfied with being a mere Count.;;;;;;;;;x;;
obj_become_duke_title;Gain a Duchy;Gagner un Duché;Werdet Herzog;;Gain a Duchy;;;;;;;;;x;;
obj_become_emperor_desc;[This.GetTitledFirstName] aspires to the lofty heights of an Emperorship.;[This.GetTitledFirstName] aspire à ceindre la couronne impériale.;[This.GetTitledFirstName] strebt nach den hohen Ehren eines Kaiserreiches.;;[This.GetTitledFirstName] aspires to the lofty heights of an Emperorship.;;;;;;;;;x;;
obj_become_emperor_title;Become Emperor;Devenir Empereur;Kaiser werden;;Become Emperor;;;;;;;;;x;;
obj_become_exalted_1_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veult que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;
obj_become_exalted_1_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;
obj_become_exalted_2_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veult que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;
obj_become_exalted_2_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;
obj_become_exalted_3_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veult que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;
obj_become_exalted_3_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;
obj_become_exalted_4_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veult que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x;;
obj_become_exalted_4_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x;;
obj_become_independent_desc;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;[This.GetTitledFirstName] ne veult plus se soumettre à [This.GetHerHis] suzerain(e) tyrannique.;[This.GetTitledFirstName] verlangt unabhängigkeit von der Tyrannei [This.GetHerHis] .;;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;;;;;;;;;x;;
obj_become_independent_title;Become Independent;Devenir indépendant;Werdet unabhängig;;Become Independent;;;;;;;;;x;;
obj_become_king_desc;[This.GetTitledFirstName] desires a King's crown.;[This.GetTitledFirstName] désire une couronne royale.;[This.GetTitledFirstName] verdient die Krone;;[This.GetTitledFirstName] desires a King's crown.;;;;;;;;;x;;
obj_become_king_title;Become King;Devenir Roi;König werden;;Become King;;;;;;;;;x;;
obj_become_multiduke_desc;[This.GetTitledFirstName] seeks to become a powerful Grand Duke with a second ducal title;[This.GetTitledFirstName] souhaite devenir un puissant Grand-Duc avec un second titre ducal;[This.GetTitledFirstName] seeks to become a powerful Grand Duke with a second ducal title;;[This.GetTitledFirstName] seeks to become a powerful Grand Duke with a second ducal title;;;;;;;;;x;;
obj_become_multiduke_title;Become a Grand Duke;Devenir un Grand-Duc;Become a Grand Duke;;Become a Grand Duke;;;;;;;;;x;;
obj_become_regent_desc;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;Comme son suzerain n'est actuellement point capable de régner, [This.GetTitledFirstName] veult gouverner le royaume.;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;;;;;;;;;x;;
obj_become_regent_title;Become Regent;Devenir Régent;Become Regent;;Become Regent;;;;;;;;;x;;
obj_befriend_liege_desc;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.Liege.GetTitledFirstName].;[This.GetTitledFirstName] veult montrer sa loyauté et sa dévotion envers [This.TopLiege.GetTitledFirstName].;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.Liege.GetTitledFirstName].;;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.Liege.GetTitledFirstName].;;;;;;;x;;;;
obj_befriend_liege_title;Befriend [This.Liege.GetTitledFirstName];Estre ami avec [This.Liege.GetTitledFirstName];Freundschaft mit [This.Liege.GetTitledFirstName];;Befriend [This.Liege.GetTitledFirstName];;;;;;;x;;;;
obj_befriend_relhead_desc;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.RelHead.GetTitledFirstName].;[This.GetTitledFirstName] veult montrer sa loyauté et sa dévotion envers [This.TopLiege.GetTitledFirstName].;[This.GetTitledFirstName] möchte [This.GetHerHis] Loyalität und Hingabe an [This.RelHead.GetTitledFirstName] zeigen.;;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.RelHead.GetTitledFirstName].;;;;;;;x;;;;
obj_befriend_relhead_title;Befriend [This.RelHead.GetTitledFirstName];Estre ami avec [This.RelHead.GetTitledFirstName];Freundschaft mit [This.RelHead.GetTitledFirstName];;Befriend [This.RelHead.GetTitledFirstName];;;;;;;x;;;;
obj_befriend_top_liege_desc;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.TopLiege.GetTitledFirstName].;[This.GetTitledFirstName] veult montrer sa loyauté et sa dévotion envers [This.TopLiege.GetTitledFirstName].;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.TopLiege.GetTitledFirstName].;;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.TopLiege.GetTitledFirstName].;;;;;;;x;;;;
obj_befriend_top_liege_title;Befriend [This.TopLiege.GetTitledFirstName];Estre ami avec [This.TopLiege.GetTitledFirstName];Freundschaft mit [This.TopLiege.GetTitledFirstName];;Befriend [This.TopLiege.GetTitledFirstName];;;;;;;x;;;;
obj_break_out_of_prison_desc;[This.GetTitledFirstName] wants [This.GetHerHis] freedom back.;[This.GetTitledFirstName] veult recouvrer sa liberté.;[This.GetTitledFirstName] will die Freiheit von [This.GetHerHis] zurück.;;[This.GetTitledFirstName] wants [This.GetHerHis] freedom back.;;;;;;;;x;;;
obj_break_out_of_prison_title;Get Out of Prison;Sortir de geosle;Brecht aus dem Kerker aus!;;Get Out of Prison;;;;;;;;;x;;
obj_change_nick_desc;[This.GetTitledFirstName] doesn't like [This.GetHerHis] nickname and wants to change it, even at the cost of some fame.;[This.GetTitledFirstName] n'aime point son surnom et souhaite en changer, mesme au coust d'un peu de renommée.;[This.GetTitledFirstName] doesn't like [This.GetHerHis] nickname and wants to change it, even at the cost of some fame.;;[This.GetTitledFirstName] doesn't like [This.GetHerHis] nickname and wants to change it, even at the cost of some fame.;;;;;;;;;x;;
obj_change_nick_title;Change Nickname;Changer Surnom;Change Nickname;;Change Nickname;;;;;;;;;x;;
obj_church_career_desc;[This.GetTitledFirstName] wants to become a priest.;[This.GetTitledFirstName] veult devenir prestre.;[This.GetTitledFirstName] wants to become a priest.;;[This.GetTitledFirstName] wants to become a priest.;;;;;;;;;x;;
obj_church_career_title;Pursue Church Career;Se lancer dans une carrière d'homme d'Eglise;Pursue Church Career;;Pursue Church Career;;;;;;;;;x;;
obj_civilize_province_desc;[This.GetTitledFirstName] wants to convert a province in his realm to his culture.;[This.GetTitledFirstName] veult convertir une province de son royaume à sa culture.;[This.GetTitledFirstName] wants to convert a province in his realm to his culture.;;[This.GetTitledFirstName] wants to convert a province in his realm to his culture.;;;;;;;;;x;;
obj_civilize_province_title;Change a Province's Culture;Changer la Culture d'une Province;Change a Province's Culture;;Change a Province's Culture;;;;;;;;;x;;
obj_convert_a_province_desc;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] veult apporter la vrai foi aulx païens et mécréants du Royaume.;[This.GetTitledFirstName] will den wahren Glauben ins Reich bringen.;;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;;;;;;;;;x;;
obj_convert_a_province_title;Convert a Province;Convertir une Province;Konvertieren Sie eine Provinz;;Convert a Province;;;;;;;;;x;;
obj_fifteen_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veult une grande famille et moults enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das Vermächtnis der [This.GetHerHis]fortzusetzen.;;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;
obj_fifteen_children_title;Have Fifteen Children;Avoir quinze enfants;Bekommt fünfzehn Kinder;;Have Fifteen Children;;;;;;;;;x;;
obj_find_lover_desc;[This.GetTitledFirstName] desires romance and passion.;[This.GetTitledFirstName] veult de la romance et de la passion.;[This.GetTitledFirstName] wünscht sich die Romantik und die Leidenschaft einer Liebelei.;;[This.GetTitledFirstName] desires romance and passion.;;;;;;;;;x;;
obj_find_lover_title;Fall in Love;Tomber amoureux;Legt Euch einen Liebhaber zu;;Fall in Love;;;;;;;;;x;;
obj_five_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veult une grande famille et moults enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das Vermächtnis der [This.GetHerHis]fortzusetzen.;;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x;;
obj_five_children_title;Have Five Children;Avoir cinq enfants;Bekommt fünf Kinder;;Have Five Children;;;;;;;;;x;;
obj_gain_estates_1_desc;[This.GetTitledFirstName] wants a landed estate to provide for [This.GetHerHim]self and [This.GetHerHis] family.;[This.GetTitledFirstName] veult un domaine terrien pour subvenir à ses besoins et à ceulx de sa famille.;[This.GetTitledFirstName] möchte einen Anwesen für [This.GetHerHim] selbst und [This.GetHerHis] Familie.;;[This.GetTitledFirstName] wants a landed estate to provide for [This.GetHerHim]self and [This.GetHerHis] family.;;;;;;;;;x;;
obj_gain_estates_1_title;Gain Estates;Gagner des domaines;Erhalte Anwesen;;Gain Estates;;;;;;;;;x;;
obj_gain_estates_2_desc;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;[This.GetTitledFirstName] n'est point content de la taille de son domaine;[This.GetTitledFirstName] ist nicht zufrieden mit der Größe [This.GetHerHis] Anwesen.;;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;;;;;;;;;x;;
obj_gain_estates_2_title;Increase Size of Estates;Agrandir la taille des domaines;Anwesen Vergrössern;;Increase Size of Estates;;;;;;;;;x;;
obj_gain_estates_3_desc;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;[This.GetTitledFirstName] n'est point content de la taille de son domaine;[This.GetTitledFirstName] ist nicht zufrieden mit der Größe [This.GetHerHis] Anwesen.;;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;;;;;;;;;x;;
obj_gain_estates_3_title;Increase Size of Estates;Agrandir la taille des domaines;Anwesen Vergrössern;;Increase Size of Estates;;;;;;;;;x;;
obj_gain_estates_4_desc;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;[This.GetTitledFirstName] n'est point content de la taille de son domaine;[This.GetTitledFirstName] ist nicht zufrieden mit der Größe [This.GetHerHis] Anwesen.;;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;;;;;;;;;x;;
obj_gain_estates_4_title;Increase Size of Estates;Agrandir la taille des domaines;Anwesen Vergrössern;;Increase Size of Estates;;;;;;;;;x;;
obj_gain_estates_5_desc;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;[This.GetTitledFirstName] n'est point content de la taille de son domaine;[This.GetTitledFirstName] ist nicht zufrieden mit der Größe [This.GetHerHis] Anwesen.;;[This.GetTitledFirstName] is not happy with the size of [This.GetHerHis] estates.;;;;;;;;;x;;
obj_gain_estates_5_title;Increase Size of Estates;Agrandir la taille des domaines;Anwesen Vergrössern;;Increase Size of Estates;;;;;;;;;x;;
obj_gain_honorary_title_desc;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;[This.GetTitledFirstName] veult estre reconnu pour ses loyaulx services en recevant un titre honorifique.;[This.GetTitledFirstName] möchte ansehen für seinen treuen Dienst an [This.GetHerHis].;;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;;;;;;;;;x;;
obj_gain_honorary_title_title;Gain Honorary Title;Recevoir un Titre Honorifique;Gewinnen Sie Ehrentitel;;Gain Honorary Title;;;;;;;;;x;;
obj_get_nick_desc;[This.GetTitledFirstName] wants to be famous for something throughout the realm.;Gagner un Surnom;Earn a Nickname;;Earn a Nickname;;;;;;;;;x;;
obj_get_nick_title;Earn a Nickname;Gagner un Surnom;Earn a Nickname;;Earn a Nickname;;;;;;;;;x;;
obj_go_crusade_desc;[This.GetTitledFirstName] wants to join the Crusade against the infidels.;[This.GetTitledFirstName] veult rejoindre la Croisade contre les Infidèles.;[This.GetTitledFirstName] will sich dem Kreuzzug gegen die Ungläubigen anschließen.;;[This.GetTitledFirstName] wants to join the Crusade against the infidels.;;;;;;;;;x;;
obj_go_crusade_title;Take the Cross;Prendre la Croix;Nehmt das Kreuz;;Take the Cross;;;;;;;;;x;;
obj_go_jihad_desc;[This.GetTitledFirstName] wants to join the Jihad against the infidels.;[This.GetTitledFirstName] veult rejoindre le Djihad contre les Infidèles.;[This.GetTitledFirstName] will sich dem Jihad gegen die Ungläubigen anschließen.;;[This.GetTitledFirstName] wants to join the Jihad against the infidels.;;;;;;;;;x;;
obj_go_jihad_title;Join the Jihad;Rejoindre le Djihad;Am Jihad teilnehmen;;Join the Jihad;;;;;;;;;x;;
obj_great_council_desc;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;[This.GetTitledFirstName] veult réunir les plus grands esprits du monde connu, et les faire siéger à son Conseil.;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;;;;;;;;;x;;
obj_great_council_title;Assemble a Great Council;Assembler un Grand Conseil;Assemble a Great Council;;Assemble a Great Council;;;;;;;;;x;;
obj_increase_demesne_1_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_1_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_2_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_2_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_3_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_3_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_4_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_4_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_5_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_5_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_6_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_6_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_7_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_7_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_8_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_8_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_9_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] n'est point satisfait de la taille de ses terres.;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x;;
obj_increase_demesne_9_title;Increase Size of Demesne;Agrandir la taille du Domaine;Ländereien vergrößern;;Increase Size of Demesne;;;;;;;;;x;;
obj_increase_demesne_desc;[This.GetTitledFirstName] wants to increase the size of [This.GetHerHis] demesne;[This.GetTitledFirstName] souhaite agrandir la taille de son domaine;[This.GetTitledFirstName] wants to increase the size of [This.GetHerHis] demesne;;[This.GetTitledFirstName] wants to increase the size of [This.GetHerHis] demesne;;;;;;;;;x;;
obj_increase_demesne_title;Increase Demesne;Agrandir Domaine;Increase Demesne;;Increase Demesne;;;;;;;;;x;;
obj_known_for_virtue_desc;[This.GetTitledFirstName] seeks to become known for [This.GetHerHis] virtues.;[This.GetTitledFirstName] souhaite estre connu pour ses vertus.;[This.GetTitledFirstName] seeks to become known for [This.GetHerHis] virtues.;;[This.GetTitledFirstName] seeks to become known for [This.GetHerHis] virtues.;;;;;;;;;x;;
obj_known_for_virtue_title;Become Known for Virtue;Devenir Connu pour Vertu;Become Known for Virtue;;Become Known for Virtue;;;;;;;;;x;;
