tb_culture_group_altaic_1;Basic Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_altaic_2;Basic Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_altaic_3;Basic Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_altaic_4;Basic Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_altaic_5;Basic Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_arabic_1;Basic Camel Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_arabic_2;Basic Camel Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_arabic_3;Basic Camel Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_arabic_4;Basic Camel Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_arabic_5;Basic Camel Riding Grounds;;;;;;;;;;;;;x
tb_culture_group_baltic_1;Basic Warrior Gathering Ground;;;;;;;;;;;;;x
tb_culture_group_baltic_2;Basic Warrior Gathering Ground;;;;;;;;;;;;;x
tb_culture_group_baltic_3;Basic Warrior Gathering Ground;;;;;;;;;;;;;x
tb_culture_group_baltic_4;Basic Warrior Gathering Ground;;;;;;;;;;;;;x
tb_culture_group_baltic_5;Basic Warrior Gathering Ground;;;;;;;;;;;;;x
tb_culture_group_byzantine_1;Basic Cataphract Training Ground;;;;;;;;;;;;;x
tb_culture_group_byzantine_2;Basic Cataphract Training Ground;;;;;;;;;;;;;x
tb_culture_group_byzantine_3;Basic Cataphract Training Ground;;;;;;;;;;;;;x
tb_culture_group_byzantine_4;Basic Cataphract Training Ground;;;;;;;;;;;;;x
tb_culture_group_byzantine_5;Basic Cataphract Training Ground;;;;;;;;;;;;;x
tb_culture_ethiopian_1;Basic Ethiopian Drilling Grounds;;;;;;;;;;;;;x
tb_culture_ethiopian_2;Basic Ethiopian Drilling Grounds;;;;;;;;;;;;;x
tb_culture_ethiopian_3;Basic Ethiopian Drilling Grounds;;;;;;;;;;;;;x
tb_culture_ethiopian_4;Basic Ethiopian Drilling Grounds;;;;;;;;;;;;;x
tb_culture_ethiopian_5;Basic Ethiopian Drilling Grounds;;;;;;;;;;;;;x
tb_culture_group_iberian_1;Basic Caballero Training Ground;;;;;;;;;;;;;x
tb_culture_group_iberian_2;Basic Caballero Training Ground;;;;;;;;;;;;;x
tb_culture_group_iberian_3;Basic Caballero Training Ground;;;;;;;;;;;;;x
tb_culture_group_iberian_4;Basic Caballero Training Ground;;;;;;;;;;;;;x
tb_culture_group_iberian_5;Basic Caballero Training Ground;;;;;;;;;;;;;x
tb_culture_group_north_germanic_1;Basic Housecarl Training Ground;;;;;;;;;;;;x
tb_culture_group_north_germanic_2;Basic Housecarl Training Ground;;;;;;;;;;;;x
tb_culture_group_north_germanic_3;Basic Housecarl Training Ground;;;;;;;;;;;;x
tb_culture_group_north_germanic_4;Basic Housecarl Training Ground;;;;;;;;;;;;x
tb_culture_group_north_germanic_5;Basic Housecarl Training Ground;;;;;;;;;;;;x
tb_culture_group_south_slavic_1;Basic Gusar Training Ground;;;;;;;;;;;;x
tb_culture_group_south_slavic_2;Basic Gusar Training Ground;;;;;;;;;;;;x
tb_culture_group_south_slavic_3;Basic Gusar Training Ground;;;;;;;;;;;;x
tb_culture_group_south_slavic_4;Basic Gusar Training Ground;;;;;;;;;;;;x
tb_culture_group_south_slavic_5;Basic Gusar Training Ground;;;;;;;;;;;;x
tb_culture_coptic_1;Basic Helthoi Training Grounds;;;;;;;;;;;;;x
tb_culture_coptic_2;Basic Helthoi Training Grounds;;;;;;;;;;;;;x
tb_culture_coptic_3;Basic Helthoi Training Grounds;;;;;;;;;;;;;x
tb_culture_coptic_4;Basic Helthoi Training Grounds;;;;;;;;;;;;;x
tb_culture_coptic_5;Basic Helthoi Training Grounds;;;;;;;;;;;;;x
tb_culture_dutch_1;Basic Goedendag Militia Quarters;;;;;;;;;;;;;x
tb_culture_dutch_2;Basic Goedendag Militia Quarters;;;;;;;;;;;;;x
tb_culture_dutch_3;Basic Goedendag Militia Quarters;;;;;;;;;;;;;x
tb_culture_dutch_4;Basic Goedendag Militia Quarters;;;;;;;;;;;;;x
tb_culture_dutch_5;Basic Goedendag Militia Quarters;;;;;;;;;;;;;x
tb_culture_frank_norman_german_1;Basic Squire Lists;;;;;;;;;;;;;x
tb_culture_frank_norman_german_2;Basic Squire Lists;;;;;;;;;;;;;x
tb_culture_frank_norman_german_3;Basic Squire Lists;;;;;;;;;;;;;x
tb_culture_frank_norman_german_4;Basic Squire Lists;;;;;;;;;;;;;x
tb_culture_frank_norman_german_5;Basic Squire Lists;;;;;;;;;;;;;x
tb_culture_germanic_1;Basic Germanic Infantry Barracks;;;;;;;;;;;;;x
tb_culture_germanic_2;Basic Germanic Infantry Barracks;;;;;;;;;;;;;x
tb_culture_germanic_3;Basic Germanic Infantry Barracks;;;;;;;;;;;;;x
tb_culture_germanic_4;Basic Germanic Infantry Barracks;;;;;;;;;;;;;x
tb_culture_germanic_5;Basic Germanic Infantry Barracks;;;;;;;;;;;;;x
tb_culture_chinese_han_1;Basic Crossbow Range;;;;;;;;;;;;;x
tb_culture_chinese_han_2;Basic Crossbow Range;;;;;;;;;;;;;x
tb_culture_chinese_han_3;Basic Crossbow Range;;;;;;;;;;;;;x
tb_culture_chinese_han_4;Basic Crossbow Range;;;;;;;;;;;;;x
tb_culture_chinese_han_5;Basic Crossbow Range;;;;;;;;;;;;;x
tb_culture_hungarian_1;Basic Hussar Training Ground;;;;;;;;;;;;;x
tb_culture_hungarian_2;Basic Hussar Training Ground;;;;;;;;;;;;;x
tb_culture_hungarian_3;Basic Hussar Training Ground;;;;;;;;;;;;;x
tb_culture_hungarian_4;Basic Hussar Training Ground;;;;;;;;;;;;;x
tb_culture_hungarian_5;Basic Hussar Training Ground;;;;;;;;;;;;;x
tb_culture_indian_1;Basic War Elephant Pens;;;;;;;;;;;;;x
tb_culture_indian_2;Basic War Elephant Pens;;;;;;;;;;;;;x
tb_culture_indian_3;Basic War Elephant Pens;;;;;;;;;;;;;x
tb_culture_indian_4;Basic War Elephant Pens;;;;;;;;;;;;;x
tb_culture_indian_5;Basic War Elephant Pens;;;;;;;;;;;;;x
tb_culture_irish_1;Basic Gallowglass Training Ground;;;;;;;;;;;;;x
tb_culture_irish_2;Basic Gallowglass Training Ground;;;;;;;;;;;;;x
tb_culture_irish_3;Basic Gallowglass Training Ground;;;;;;;;;;;;;x
tb_culture_irish_4;Basic Gallowglass Training Ground;;;;;;;;;;;;;x
tb_culture_irish_5;Basic Gallowglass Training Ground;;;;;;;;;;;;;x
tb_culture_italian_1;Basic Pike Training Ground;;;;;;;;;;;;;x
tb_culture_italian_2;Basic Pike Training Ground;;;;;;;;;;;;;x
tb_culture_italian_3;Basic Pike Training Ground;;;;;;;;;;;;;x
tb_culture_italian_4;Basic Pike Training Ground;;;;;;;;;;;;;x
tb_culture_italian_5;Basic Pike Training Ground;;;;;;;;;;;;;x
tb_culture_jewish_1;Basic Jewish Heavy Infantry Barracks;;;;;;;;;;;;;x
tb_culture_jewish_2;Basic Jewish Heavy Infantry Barracks;;;;;;;;;;;;;x
tb_culture_jewish_3;Basic Jewish Heavy Infantry Barracks;;;;;;;;;;;;;x
tb_culture_jewish_4;Basic Jewish Heavy Infantry Barracks;;;;;;;;;;;;;x
tb_culture_jewish_5;Basic Jewish Heavy Infantry Barracks;;;;;;;;;;;;;x
tb_culture_altaic_jurchen_1;Basic Jurchen Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_altaic_jurchen_2;Basic Jurchen Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_altaic_jurchen_3;Basic Jurchen Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_altaic_jurchen_4;Basic Jurchen Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_altaic_jurchen_5;Basic Jurchen Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_moors_1;Basic Moorish Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_moors_2;Basic Moorish Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_moors_3;Basic Moorish Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_moors_4;Basic Moorish Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_moors_5;Basic Moorish Cavalry Barracks;;;;;;;;;;;;;x
tb_culture_nahuatl_1;Basic Jaguar Warrior Lodge;;;;;;;;;;;;;x
tb_culture_nahuatl_2;Basic Jaguar Warrior Lodge;;;;;;;;;;;;;x
tb_culture_nahuatl_3;Basic Jaguar Warrior Lodge;;;;;;;;;;;;;x
tb_culture_nahuatl_4;Basic Jaguar Warrior Lodge;;;;;;;;;;;;;x
tb_culture_nahuatl_5;Basic Jaguar Warrior Lodge;;;;;;;;;;;;;x
tb_culture_nubian_1;Basic Nubian Warrior Barracks;;;;;;;;;;;;;x
tb_culture_nubian_2;Basic Nubian Warrior Barracks;;;;;;;;;;;;;x
tb_culture_nubian_3;Basic Nubian Warrior Barracks;;;;;;;;;;;;;x
tb_culture_nubian_4;Basic Nubian Warrior Barracks;;;;;;;;;;;;;x
tb_culture_nubian_5;Basic Nubian Warrior Barracks;;;;;;;;;;;;;x
tb_culture_pictish_1;Basic Hall of War;;;;;;;;;;;;;x
tb_culture_pictish_2;Basic Hall of War;;;;;;;;;;;;;x
tb_culture_pictish_3;Basic Hall of War;;;;;;;;;;;;;x
tb_culture_pictish_4;Basic Hall of War;;;;;;;;;;;;;x
tb_culture_pictish_5;Basic Hall of War;;;;;;;;;;;;;x
tb_culture_roman_1;Basic Campus Martius;;;;;;;;;;;;;x
tb_culture_roman_2;Basic Campus Martius;;;;;;;;;;;;;x
tb_culture_roman_3;Basic Campus Martius;;;;;;;;;;;;;x
tb_culture_roman_4;Basic Campus Martius;;;;;;;;;;;;;x
tb_culture_roman_5;Basic Campus Martius;;;;;;;;;;;;;x
tb_culture_russian_1;Basic Druzhina Training Ground;;;;;;;;;;;;;x
tb_culture_russian_2;Basic Druzhina Training Ground;;;;;;;;;;;;;x
tb_culture_russian_3;Basic Druzhina Training Ground;;;;;;;;;;;;;x
tb_culture_russian_4;Basic Druzhina Training Ground;;;;;;;;;;;;;x
tb_culture_russian_5;Basic Druzhina Training Ground;;;;;;;;;;;;;x
tb_culture_saxon_english_1;Basic Longbow Range;;;;;;;;;;;;;x
tb_culture_saxon_english_2;Basic Longbow Range;;;;;;;;;;;;;x
tb_culture_saxon_english_3;Basic Longbow Range;;;;;;;;;;;;;x
tb_culture_saxon_english_4;Basic Longbow Range;;;;;;;;;;;;;x
tb_culture_saxon_english_5;Basic Longbow Range;;;;;;;;;;;;;x
tb_culture_scottish_1;Basic Schiltron Training Ground;;;;;;;;;;;;;x
tb_culture_scottish_2;Basic Schiltron Training Ground;;;;;;;;;;;;;x
tb_culture_scottish_3;Basic Schiltron Training Ground;;;;;;;;;;;;;x
tb_culture_scottish_4;Basic Schiltron Training Ground;;;;;;;;;;;;;x
tb_culture_scottish_5;Basic Schiltron Training Ground;;;;;;;;;;;;;x
tb_culture_somali_1;Basic Somali Light Infantry Barracks;;;;;;;;;;;;;x
tb_culture_somali_2;Basic Somali Light Infantry Barracks;;;;;;;;;;;;;x
tb_culture_somali_3;Basic Somali Light Infantry Barracks;;;;;;;;;;;;;x
tb_culture_somali_4;Basic Somali Light Infantry Barracks;;;;;;;;;;;;;x
tb_culture_somali_5;Basic Somali Light Infantry Barracks;;;;;;;;;;;;;x
tb_culture_suebi_1;Basic Free Warrior Camp;;;;;;;;;;;;;x
tb_culture_suebi_2;Basic Free Warrior Camp;;;;;;;;;;;;;x
tb_culture_suebi_3;Basic Free Warrior Camp;;;;;;;;;;;;;x
tb_culture_suebi_4;Basic Free Warrior Camp;;;;;;;;;;;;;x
tb_culture_suebi_5;Basic Free Warrior Camp;;;;;;;;;;;;;x
tb_culture_tibetan_1;Basic Mountaineer Academy;;;;;;;;;;;;;x
tb_culture_tibetan_2;Basic Mountaineer Academy;;;;;;;;;;;;;x
tb_culture_tibetan_3;Basic Mountaineer Academy;;;;;;;;;;;;;x
tb_culture_tibetan_4;Basic Mountaineer Academy;;;;;;;;;;;;;x
tb_culture_tibetan_5;Basic Mountaineer Academy;;;;;;;;;;;;;x
tb_culture_west_african_1;Basic Free Warrior Lodge;;;;;;;;;;;;;x
tb_culture_west_african_2;Basic Free Warrior Lodge;;;;;;;;;;;;;x
tb_culture_west_african_3;Basic Free Warrior Lodge;;;;;;;;;;;;;x
tb_culture_west_african_4;Basic Free Warrior Lodge;;;;;;;;;;;;;x
tb_culture_west_african_5;Basic Free Warrior Lodge;;;;;;;;;;;;;x
tb_culture_group_central_african_1;Basic Savanna Riders Training Ground;;;;;;;;;;;;;x
tb_culture_group_central_african_2;Basic Savanna Riders Training Ground;;;;;;;;;;;;;x
tb_culture_group_central_african_3;Basic Savanna Riders Training Ground;;;;;;;;;;;;;x
tb_culture_group_central_african_4;Basic Savanna Riders Training Ground;;;;;;;;;;;;;x
tb_culture_group_central_african_5;Basic Savanna Riders Training Ground;;;;;;;;;;;;;x
tb_basic_keep_1;Earth Hillfort;;;;;;;;;;;;;x
tb_basic_keep_2;Wooden Fort;;;;;;;;;;;;;x
tb_basic_keep_3;Reinforced Wooden Hillfort;;;;;;;;;;;;;x
tb_basic_keep_4;Stone Hillfort;;;;;;;;;;;;;x
tb_basic_keep_5;Reinforced Stone Hillfort;;;;;;;;;;;;;x
tb_town_hall_1;Village Gathering Grounds;;;;;;;;;;;;;x
tb_town_hall_2;Basic Village Hall;;;;;;;;;;;;;x
tb_town_hall_3;Village Hall;;;;;;;;;;;;;x
tb_town_hall_4;Large Village Hall;;;;;;;;;;;;;x
tb_town_hall_5;Basic Merchant's Guild;;;;;;;;;;;;;x
tb_town_market_1;Basic Market Square;;;;;;;;;;;;;x
tb_town_market_2;Town Market;;;;;;;;;;;;;x
tb_housing_1;Mud Huts;;;;;;;;;;;;;x
tb_housing_2;Wattle and Daub Shacks;;;;;;;;;;;;;x
tb_stable_1;Basic Paddock;;;;;;;;;;;;;x
tb_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
tb_desert_stable_1;Basic Paddock;;;;;;;;;;;;;x
tb_desert_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
tb_steppe_stable_1;Basic Paddock;;;;;;;;;;;;;x
tb_steppe_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
tb_wall_1;Log Palisade;;;;;;;;;;;;;x
tb_wall_2;Reinforced Log Palisade;;;;;;;;;;;;;x
tb_militia_1;Militia Mustering Ground;;;;;;;;;;;;;x
tb_militia_2;Militia Camp;;;;;;;;;;;;;x
tb_shipyard_1;Basic Shipwright;;;;;;;;;;;;;x
tb_shipyard_2;Shipwright;;;;;;;;;;;;;x
tb_port_1;Small Dock;;;;;;;;;;;;;x
tb_port_2;Dock;;;;;;;;;;;;;x
tb_health_1;Village Healer;;;;;;;;;;;;;x
tb_health_2;Herbalist;;;;;;;;;;;;;x
ca_keep_1;Reinforced Stone Hillfort;;;;;;;;;;;;;x
ca_keep_2;Basic Keep;;;;;;;;;;;;;x
ca_keep_3;Stone Keep;;;;;;;;;;;;;x
ca_keep_4;Angular Keep;;;;;;;;;;;;;x
ca_keep_5;Palace Fortress;;;;;;;;;;;;;x
ca_barracks_1;Basic Encampment;;;;;;;;;;;;;x
ca_barracks_2;Large Encampment;;;;;;;;;;;;;x
ca_barracks_3;Basic Barracks;;;;;;;;;;;;;x
ca_barracks_4;Barracks;;;;;;;;;;;;;x
ca_barracks_5;Large Barracks;;;;;;;;;;;;;x
ca_shrine_1;Castle Shrine;;;;;;;;;;;;;x
ca_shrine_2;Lavish Castle Shrine;;;;;;;;;;;;;x
ca_town_market_1;Basic Market Square;;;;;;;;;;;;;x
ca_town_market_2;Town Market;;;;;;;;;;;;;x
ca_town_market_3;Basic City Market;;;;;;;;;;;;;x
ca_town_market_4;City Market;;;;;;;;;;;;;x
ca_town_market_5;Large City Market;;;;;;;;;;;;;x
ca_housing_1;Mud Huts;;;;;;;;;;;;;x
ca_housing_2;Wattle and Daub Shacks;;;;;;;;;;;;;x
ca_housing_3;Wood Houses;;;;;;;;;;;;;x
ca_housing_4;Stone Houses;;;;;;;;;;;;;x
ca_housing_5;Large Stone Houses;;;;;;;;;;;;;x
ca_stable_1;Basic Paddock;;;;;;;;;;;;;x
ca_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
ca_stable_3;Small Stable;;;;;;;;;;;;;x
ca_stable_4;Stable;;;;;;;;;;;;;x
ca_stable_5;Large Stable;;;;;;;;;;;;;x
ca_desert_stable_1;Basic Paddock;;;;;;;;;;;;;x
ca_desert_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
ca_desert_stable_3;Small Stable;;;;;;;;;;;;;x
ca_desert_stable_4;Stable;;;;;;;;;;;;;x
ca_desert_stable_5;Large Stable;;;;;;;;;;;;;x
ca_steppe_stable_1;Basic Paddock;;;;;;;;;;;;;x
ca_steppe_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
ca_steppe_stable_3;Small Stable;;;;;;;;;;;;;x
ca_steppe_stable_4;Stable;;;;;;;;;;;;;x
ca_steppe_stable_5;Large Stable;;;;;;;;;;;;;x
ca_wall_1;Log Palisade;;;;;;;;;;;;;x
ca_wall_2;Reinforced Log Palisade;;;;;;;;;;;;;x
ca_wall_3;Basic Stone Wall;;;;;;;;;;;;;x
ca_wall_4;Reinforced Stone Wall;;;;;;;;;;;;;x
ca_wall_5;Large Stone Wall;;;;;;;;;;;;;x
ca_militia_1;Militia Mustering Ground;;;;;;;;;;;;;x
ca_militia_2;Militia Camp;;;;;;;;;;;;;x
ca_militia_3;Basic Militia Barracks;;;;;;;;;;;;;x
ca_militia_4;Militia Barracks;;;;;;;;;;;;;x
ca_militia_5;Large Militia Barracks;;;;;;;;;;;;;x
ca_shipyard_1;Basic Shipwright;;;;;;;;;;;;;x
ca_shipyard_2;Shipwright;;;;;;;;;;;;;x
ca_shipyard_3;Small Shipyard;;;;;;;;;;;;;x
ca_shipyard_4;Shipyard;;;;;;;;;;;;;x
ca_shipyard_5;Large Shipyard;;;;;;;;;;;;;x
ca_port_1;Small Dock;;;;;;;;;;;;;x
ca_port_2;Dock;;;;;;;;;;;;;x
ca_port_3;Small Port;;;;;;;;;;;;;x
ca_port_4;Port;;;;;;;;;;;;;x
ca_port_5;Large Port;;;;;;;;;;;;;x
ca_health_1;Village Healer;;;;;;;;;;;;;x
ca_health_2;Herbalist;;;;;;;;;;;;;x
ca_health_3;Town Physician;;;;;;;;;;;;;x
ct_merchant_guild_1;Basic Merchant's Guild;;;;;;;;;;;;;x
ct_merchant_guild_2;Trade House;;;;;;;;;;;;;x
ct_merchant_guild_3;Large Trade House;;;;;;;;;;;;;x
ct_city_guard_1;Militia Patrol Barracks;;;;;;;;;;;;;x
ct_city_guard_2;City Watch Barracks;;;;;;;;;;;;;x
ct_city_guard_3;City Guard Barracks;;;;;;;;;;;;;x
ct_town_market_1;Basic Market Square;;;;;;;;;;;;;x
ct_town_market_2;Town Market;;;;;;;;;;;;;x
ct_town_market_3;Basic City Market;;;;;;;;;;;;;x
ct_town_market_4;City Market;;;;;;;;;;;;;x
ct_town_market_5;Large City Market;;;;;;;;;;;;;x
ct_housing_1;Mud Huts;;;;;;;;;;;;;x
ct_housing_2;Wattle and Daub Shacks;;;;;;;;;;;;;x
ct_housing_3;Wood Houses;;;;;;;;;;;;;x
ct_housing_4;Stone Houses;;;;;;;;;;;;;x
ct_housing_5;Large Stone Houses;;;;;;;;;;;;;x
ct_stable_1;Basic Paddock;;;;;;;;;;;;;x
ct_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
ct_stable_3;Small Stable;;;;;;;;;;;;;x
ct_stable_4;Stable;;;;;;;;;;;;;x
ct_stable_5;Large Stable;;;;;;;;;;;;;x
ct_desert_stable_1;Basic Paddock;;;;;;;;;;;;;x
ct_desert_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
ct_desert_stable_3;Small Stable;;;;;;;;;;;;;x
ct_desert_stable_4;Stable;;;;;;;;;;;;;x
ct_desert_stable_5;Large Stable;;;;;;;;;;;;;x
ct_steppe_stable_1;Basic Paddock;;;;;;;;;;;;;x
ct_steppe_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
ct_steppe_stable_3;Small Stable;;;;;;;;;;;;;x
ct_steppe_stable_4;Stable;;;;;;;;;;;;;x
ct_steppe_stable_5;Large Stable;;;;;;;;;;;;;x
ct_wall_1;Log Palisade;;;;;;;;;;;;;x
ct_wall_2;Reinforced Log Palisade;;;;;;;;;;;;;x
ct_wall_3;Basic Stone Wall;;;;;;;;;;;;;x
ct_wall_4;Reinforced Stone Wall;;;;;;;;;;;;;x
ct_wall_5;Large Stone Wall;;;;;;;;;;;;;x
ct_militia_1;Militia Mustering Ground;;;;;;;;;;;;;x
ct_militia_2;Militia Camp;;;;;;;;;;;;;x
ct_militia_3;Basic Militia Barracks;;;;;;;;;;;;;x
ct_militia_4;Militia Barracks;;;;;;;;;;;;;x
ct_militia_5;Large Militia Barracks;;;;;;;;;;;;;x
ct_shipyard_1;Basic Shipwright;;;;;;;;;;;;;x
ct_shipyard_2;Shipwright;;;;;;;;;;;;;x
ct_shipyard_3;Small Shipyard;;;;;;;;;;;;;x
ct_shipyard_4;Shipyard;;;;;;;;;;;;;x
ct_shipyard_5;Large Shipyard;;;;;;;;;;;;;x
ct_port_1;Small Dock;;;;;;;;;;;;;x
ct_port_2;Dock;;;;;;;;;;;;;x
ct_port_3;Small Port;;;;;;;;;;;;;x
ct_port_4;Port;;;;;;;;;;;;;x
ct_port_5;Large Port;;;;;;;;;;;;;x
ct_health_1;Village Healer;;;;;;;;;;;;;x
ct_health_2;Herbalist;;;;;;;;;;;;;x
ct_health_3;Town Physician;;;;;;;;;;;;;x
tp_temple_1;City Shrine;;;;;;;;;;;;;x
tp_temple_2;Lavish City Shrine;;;;;;;;;;;;;x
tp_temple_3;Small [Root.Holder.GetHouseOfWorshipCap];;;;;;;;;;;;;x
tp_temple_4;[Root.Holder.GetHouseOfWorshipCap];;;;;;;;;;;;;x
tp_temple_5;Large [Root.Holder.GetHouseOfWorshipCap];;;;;;;;;;;;;x
tp_order_house_1;Holy Order House;;;;;;;;;;;;;x
tp_order_house_2;Large Holy Order House;;;;;;;;;;;;;x
tp_training_grounds_1;Small Training Grounds;;;;;;;;;;;;;x
tp_training_grounds_2;Training Grounds;;;;;;;;;;;;;x
tp_training_grounds_3;Large Training Grounds;;;;;;;;;;;;;x
tp_town_market_1;Basic Market Square;;;;;;;;;;;;;x
tp_town_market_2;Town Market;;;;;;;;;;;;;x
tp_town_market_3;Basic City Market;;;;;;;;;;;;;x
tp_town_market_4;City Market;;;;;;;;;;;;;x
tp_town_market_5;Large City Market;;;;;;;;;;;;;x
tp_housing_1;Mud Huts;;;;;;;;;;;;;x
tp_housing_2;Wattle and Daub Shacks;;;;;;;;;;;;;x
tp_housing_3;Wood Houses;;;;;;;;;;;;;x
tp_housing_4;Stone Houses;;;;;;;;;;;;;x
tp_housing_5;Large Stone Houses;;;;;;;;;;;;;x
tp_stable_1;Basic Paddock;;;;;;;;;;;;;x
tp_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
tp_stable_3;Small Stable;;;;;;;;;;;;;x
tp_stable_4;Stable;;;;;;;;;;;;;x
tp_stable_5;Large Stable;;;;;;;;;;;;;x
tp_desert_stable_1;Basic Paddock;;;;;;;;;;;;;x
tp_desert_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
tp_desert_stable_3;Small Stable;;;;;;;;;;;;;x
tp_desert_stable_4;Stable;;;;;;;;;;;;;x
tp_desert_stable_5;Large Stable;;;;;;;;;;;;;x
tp_steppe_stable_1;Basic Paddock;;;;;;;;;;;;;x
tp_steppe_stable_2;Paddock and Shelter;;;;;;;;;;;;;x
tp_steppe_stable_3;Small Stable;;;;;;;;;;;;;x
tp_steppe_stable_4;Stable;;;;;;;;;;;;;x
tp_steppe_stable_5;Large Stable;;;;;;;;;;;;;x
tp_wall_1;Log Palisade;;;;;;;;;;;;;x
tp_wall_2;Reinforced Log Palisade;;;;;;;;;;;;;x
tp_wall_3;Basic Stone Wall;;;;;;;;;;;;;x
tp_wall_4;Reinforced Stone Wall;;;;;;;;;;;;;x
tp_wall_5;Large Stone Wall;;;;;;;;;;;;;x
tp_militia_1;Militia Mustering Ground;;;;;;;;;;;;;x
tp_militia_2;Militia Camp;;;;;;;;;;;;;x
tp_militia_3;Basic Militia Barracks;;;;;;;;;;;;;x
tp_militia_4;Militia Barracks;;;;;;;;;;;;;x
tp_militia_5;Large Militia Barracks;;;;;;;;;;;;;x
tp_shipyard_1;Basic Shipwright;;;;;;;;;;;;;x
tp_shipyard_2;Shipwright;;;;;;;;;;;;;x
tp_shipyard_3;Small Shipyard;;;;;;;;;;;;;x
tp_shipyard_4;Shipyard;;;;;;;;;;;;;x
tp_shipyard_5;Large Shipyard;;;;;;;;;;;;;x
tp_port_1;Small Dock;;;;;;;;;;;;;x
tp_port_2;Dock;;;;;;;;;;;;;x
tp_port_3;Small Port;;;;;;;;;;;;;x
tp_port_4;Port;;;;;;;;;;;;;x
tp_port_5;Large Port;;;;;;;;;;;;;x
tp_health_1;Village Healer;;;;;;;;;;;;;x
tp_health_2;Herbalist;;;;;;;;;;;;;x
tp_health_3;Town Physician;;;;;;;;;;;;;x
