#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x;;;;;
b_ravello;Ravello;Ravello;Ravello;;Ravello;;;;;;;;x;;;;;
b_recco;Recco;Recco;Recco;;Recco;;;;;;;;x;;;;;
b_rhastotza;Rhastotza;Rhastotza;Rhastotza;;Rhastotza;;;;;;;;x;;;;;
b_risan;Risan;Risan;Risan;;Risan;;;;;;;;x;;;;;
b_rissani;Rissani;Rissani;Rissani;;Rissani;;;;;;;;x;;;;;
b_rissani_adj;Rissanian;Rissanien;Rissanisch;;Rissanian;;;;;;;;x;;;;;
b_rivory;Rivory;Rivory;Rivory;;Rivory;;;;;;;;x;;;;;
b_rkiz;Rkiz;Rkiz;Rkiz;;Rkiz;;;;;;;;x;;;;;
b_rkiz_adj;Rkizi;Rkizi;Rkizisch;;Rkizi;;;;;;;;x;;;;;
b_rochefort;Rochefort;Rochefort;Rochefort;;Rochefort;;;;;;;;x;;;;;
b_rohan;Rohan;Rohan;Rohan;;Rohan;;;;;;;;x;;;;;
b_saintdenisdoleron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;Saint-Denis-d'Oléron;;Saint-Denis-d'Oléron;;;;;;;;x;;;;;
b_sainthelier;Saint-Hélier;Saint-Hélier;Saint-Hélier;;Saint-Hélier;;;;;;;;x;;;;;
b_saintpierredoleron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;Saint-Pierre-d'Oléron;;Saint-Pierre-d'Oléron;;;;;;;;x;;;;;
b_saintpierreport;Saint-Pierre-Port;Saint-Pierre-Port;Saint-Pierre-Port;;Saint-Pierre-Port;;;;;;;;x;;;;;
b_saintsever;St-Sever;St-Sever;St-Sever;;St-Sever;;;;;;;;x;;;;;
b_sainttrojan;Saint-Trojan;Saint-Trojan;Saint-Trojan;;Saint-Trojan;;;;;;;;x;;;;;
b_salde;Salde;Salde;Salde;;Salde;;;;;;;;x;;;;;
b_salde_adj;Salde;Saldéen;Saldisch;;Salde;;;;;;;;x;;;;;
b_sama;Sama;Sama;Sama;;Sama;;;;;;;;;;;;;
b_sama_adj;Sama;Sama;Sama;;Sama;;;;;;;;;;;;;
b_sanbartolomeo;San Bartolomeo;San Bartolomeo;San Bartolomeo;;San Bartolomeo;;;;;;;;x;;;;;
b_sankore;Sankore;Sankore;Sankore;;Sankore;;;;;;;;x;;;;;
b_sankore_adj;Sankoran;Sankore;Sankoranisch;;Sankoran;;;;;;;;x;;;;;
b_sansamiano;San Damiano;San Damiano;San Damiano;;San Damiano;;;;;;;;x;;;;;
b_santaeularia;Santa Eularia;Santa Eularia;Santa Eularia;;Santa Eularia;;;;;;;;x;;;;;
b_santagiusta;Santa Giusta;Santa Giusta;Santa Giusta;;Santa Giusta;;;;;;;;x;;;;;
b_santostefano;Santo Stefano;Santo Stefano;Santo Stefano;;Santo Stefano;;;;;;;;x;;;;;
b_sarezzano;Sarezzano;Sarezzano;Sarezzano;;Sarezzano;;;;;;;;x;;;;;
b_sarzana;Sarzana;Sarzana;Sarzana;;Sarzana;;;;;;;;x;;;;;
b_saudarkrokur;Saudárkrókur;Saudárkrókur;Saudárkrókur;;Saudárkrókur;;;;;;;;x;;;;;
b_savigny;Savigny;Savigny;Savigny;;Savigny;;;;;;;;x;;;;;
b_scoppetta;Scoppetta;Scoppetta;Scoppetta;;Scoppetta;;;;;;;;x;;;;;
b_sebenico;Sebenico;Sebenico;Sebenico;;Sebenico;;;;;;;;x;;;;;
b_segatori;Segatori;Segatori;Segatori;;Segatori;;;;;;;;x;;;;;
b_segou;Segou;Segou;Segou;;Segou;;;;;;;;x;;;;;
b_segou_adj;Segou;Segou;Segouisch;;Segou;;;;;;;;x;;;;;
b_sekou_amadou;Sekou Amadou;Sekou Amadou;Sekou Amadou;;Sekou Amadou;;;;;;;;x;;;;;
b_sekou_amadou_adj;Sekou Amadou;Sekou Amadou;Sekou Amadou;;Sekou Amadou;;;;;;;;;;;;;
b_selfoss;Selfoss;Selfoss;Selfoss;;Selfoss;;;;;;;;x;;;;;
b_sema;Sema;Sema;Sema;;Sema;;;;;;;;x;;;;;
b_sema_adj;Semani;Semani;Semanisch;;Semani;;;;;;;;x;;;;;
b_semara;Semara;Semara;Semara;;Semara;;;;;;;;x;;;;;
b_semara_adj;Semaran;Semarois;Semaranisch;;Semaran;;;;;;;;x;;;;;
b_senigallia;Senigallia;Senigallia;Senigallia;;Senigallia;;;;;;;;x;;;;;
b_sercq;Sercq;Sercq;Sercq;;Sercq;;;;;;;;x;;;;;
b_serekunda;Serekunda;Serekunda;Serekunda;;Serekunda;;;;;;;;x;;;;;
b_serekunda_adj;Serekundan;Serekundois;Serekundanisch;;Serekundan;;;;;;;;x;;;;;
b_serotandi;Serotandi;Serotandi;Serotandi;;Serotandi;;;;;;;;x;;;;;
b_sestrilevante;Sestri Levante;Sestri Levante;Sestri Levante;;Sestri Levante;;;;;;;;x;;;;;
b_shabana;Shabana;Shabana;Shabana;;Shabana;;;;;;;;;;;;;
b_shabana_adj;Shabana;Shabana;Shabana;;Shabana;;;;;;;;;;;;;
b_shagar;Shagar;Shagar;Shagar;;Shagar;;;;;;;;;;;;;
b_shagar_adj;Shagar;Shagar;Shagar;;Shagar;;;;;;;;;;;;;
b_shamal;Qasar Ibrim;Qasar Ibrim;Qasar Ibrim;;Qasar Ibrim;;;;;;;;;;;;;
b_shamal_adj;Qasar Ibrim;Qasar Ibrim;Qasar Ibrim;;Qasar Ibrim;;;;;;;;;;;;;
b_shaybah;Shaybah;Shaybah;Shaybah;;Shaybah;;;;;;;;;;;;;
b_shaybah_adj;Shaybah;Shaybah;Shaybah;;Shaybah;;;;;;;;;;;;;
b_sidi_yahya;Sidi Yahya;Sidi Yahya;Sidi Yahya;;Sidi Yahya;;;;;;;;x;;;;;
b_sidi_yahya_adj;Sidi Yahya;Sidi Yahya;Sidi Yahya;;Sidi Yahya;;;;;;;;x;;;;;
b_sijilmasa;Sijilmasa;Sijilmasa;Sijilmasa;;Sijilmasa;;;;;;;;x;;;;;
b_sijilmasa_adj;Sijilmasan;Sijilmasanien;Sijilmasanisch;;Sijilmasan;;;;;;;;x;;;;;
b_silvio;Silvio;Silvio;Silvio;;Silvio;;;;;;;;x;;;;;
b_simbel;Simbel;Simbel;Simbel;;Simbel;;;;;;;;;;;;;
b_siniscola;Siniscola;Siniscola;Siniscola;;Siniscola;;;;;;;;x;;;;;
b_skagafjordur;Skagafjördur;Skagafjördur;Skagafjördur;;Skagafjördur;;;;;;;;x;;;;;
b_slavinetza;Slavinetza;Slavinetza;Slavinetza;;Slavinetza;;;;;;;;x;;;;;
b_sligo;Sligo;Sligo;Sligo;;Sligo;;;;;;;;;;;;;
b_sligo_adj;Sligan;Sligan;Sligan;;Sligan;;;;;;;;;;;;;
b_slough;Slough;Slough;Slough;;Slough;;;;;;;;x;;;;;
b_sobah;Soba;Soba;Soba;;Soba;;;;;;;;;;;;;
b_sobah_adj;Soba;Soba;Soba;;Soba;;;;;;;;;;;;;
b_socotra;Socotra;Socotra;Socotra;;Socotra;;;;;;;;x;;;;;
b_socotra_adj;Socotran;Socotréen;Socotrisch;;Socotran;;;;;;;;x;;;;;
b_solero;Solero;Solero;Solero;;Solero;;;;;;;;x;;;;;
b_sonning;Sonning;Sonning;Sonning;;Sonning;;;;;;;;x;;;;;
b_soranzo;Soranzo;Soranzo;Soranzo;;Soranzo;;;;;;;;x;;;;;
b_soumpi;Soumpi;Soumpi;Soumpi;;Soumpi;;;;;;;;x;;;;;
b_soumpi_adj;Soumpi;Soumpi;Soumpisch;;Soumpi;;;;;;;;x;;;;;
b_spignosaturnia;Spigno Saturnia;Spigno Saturnia;Spigno Saturnia;;Spigno Saturnia;;;;;;;;x;;;;;
b_spinola;Spinola;Spinola;Spinola;;Spinola;;;;;;;;x;;;;;
b_spinola_adj;Spinolan;Spinolan;Spinolan;;Spinolan;;;;;;;;x;;;;;
b_spotorno;Spotorno;Spotorno;Spotorno;;Spotorno;;;;;;;;x;;;;;
b_st_anne;St. Anne's;St. Anne's;St. Anne's;;St. Anne's;;;;;;;;;;;;;
b_st_anne_adj;St. Anne's;St. Anne's;St. Anne's;;St. Anne's;;;;;;;;;;;;;
b_st_bogomil;St. Bogomil;St. Bogomil;St. Bogomil;;St. Bogomil;;;;;;;;x;;;;;
b_st_bogomil_adj;St. Bogomil's;St. Bogomil's;St. Bogomil's;;St. Bogomil's;;;;;;;;x;;;;;
b_st_ishmaels;St. Ishmael's;St. Ishmael's;St. Ishmael's;;St. Ishmael's;;;;;;;;x;;;;;
b_stboulze;Saint-Boulze;Saint-Boulze;Saint-Boulze;;Saint-Boulze;;;;;;;;x;;;;;
b_stdisier;Saint-Dizier;Saint-Dizier;Saint-Dizier;;Saint-Dizier;;;;;;;;x;;;;;
b_stenkyrka;Stenkyrka;Stenkyrka;Stenkyrka;;Stenkyrka;;;;;;;;x;;;;;
b_stenkyrka_adj;Stenkyrkan;Stenkyrkan;Stenkyrkan;;Stenkyrkan;;;;;;;;x;;;;;
b_stives;Stives;Stives;Stives;;Stives;;;;;;;;x;;;;;
b_stlaurent;Saint-Laurent;Saint-Laurent;Saint-Laurent;;Saint-Laurent;;;;;;;;x;;;;;
b_stlo;Saint-Lo;Saint-Lo;Saint-Lo;;Saint-Lo;;;;;;;;x;;;;;
b_stmarvieu;St. Marvieu;St. Marvieu;St. Marvieu;;St. Marvieu;;;;;;;;;;;;;
b_stmarvieu_adj;St. Marvieu;St. Marvieu;St. Marvieu;;St. Marvieu;;;;;;;;;;;;;
b_stmullin;St. Mullin's;St. Mullin's;St. Mullin's;;St. Mullin's;;;;;;;;x;;;;;
b_stneots;St. Neots;St. Neots;St. Neots;;St. Neots;;;;;;;;x;;;;;
b_stpaterne;Saint Paterne;Saint Paterne;Saint Paterne;;Saint Paterne;;;;;;;;x;;;;;
b_strabain;Strabain;Strabain;Strabain;;Strabain;;;;;;;;x;;;;;
b_strabain_adj;Strabainite;Strabainite;Strabainite;;Strabainite;;;;;;;;x;;;;;
b_strathpeffer;Strathpeffer;Strathpeffer;Strathpeffer;;Strathpeffer;;;;;;;;x;;;;;
b_strathpeffer_adj;Strathpeffer;Strathpeffer;Strathpeffer;;Strathpeffer;;;;;;;;x;;;;;
b_stribo;Stribro;Stribro;Stribro;;Stribro;;;;;;;;;x;;;;
b_stubbekobing;Stubbekøbing;Stubbekøbing;Stubbekøbing;;Stubbekøbing;;;;;;;;x;;;;;
b_stubbekobing_adj;Stubbekøbing;Stubbekøbing;Stubbekøbingisch;;Stubbekøbing;;;;;;;;x;;;;;
b_sulaihid;Sulaihid;Sulaihid;Sulaihid;;Sulaihid;;;;;;;;;;;;;
b_surgeres;Surgères;Surgères;Surgères;;Surgères;;;;;;;;x;;;;;
b_sutherland;Sutherland;Sutherland;Sutherland;;Sutherland;;;;;;;;x;;;;;
b_sutherland_adj;Sutherlander;Sutherlander;Sutherlander;;Sutherlander;;;;;;;;x;;;;;
b_suza;Suza;Suza;Suza;;Suza;;;;;;;;x;;;;;
b_tabacounda;Tabacounda;Tabacounda;Tabacounda;;Tabacounda;;;;;;;;x;;;;;
b_tabacounda_adj;Tabacoundan;Tabacoundois;Tabacoundanisch;;Tabacoundan;;;;;;;;x;;;;;
b_tabarbour;Tabarbour;Tabarbour;Tabarbour;;Tabarbour;;;;;;;;;;;;;
b_tabarbour_adj;Tabarbour;Tabarbour;Tabarbour;;Tabarbour;;;;;;;;;;;;;
b_tadmekka;Tadmekka;Tadmekka;Tadmekka;;Tadmekka;;;;;;;;x;;;;;
b_tadmekka_adj;Tadmekkan;Tadmekkanois;Tadmekkanisch;;Tadmekkan;;;;;;;;x;;;;;
b_tafilah;Tafilah;Tafilah;Tafilah;;Tafilah;;;;;;;;;;;;;
b_tafilah_adj;Tafilah;Tafilah;Tafilah;;Tafilah;;;;;;;;;;;;;
b_tagand;Tagand;Tagand;Tagand;;Tagand;;;;;;;;x;;;;;
b_tagand_adj;Tagandi;Tagandi;Tagandisch;;Tagandi;;;;;;;;x;;;;;
b_taghaza;Taghaza;Taghaza;Taghaza;;Taghaza;;;;;;;;x;;;;;
b_taghaza_adj;Taghazan;Taghazani;Taghazan;;Taghazan;;;;;;;;x;;;;;
b_taka;Taka;Taka;Taka;;Taka;;;;;;;;;;;;;
b_taka_adj;Taka;Taka;Taka;;Taka;;;;;;;;;;;;;
b_takedda;Takedda;Takedda;Takedda;;Takedda;;;;;;;;x;;;;;
b_takedda_adj;Takeddan;Takeddaïte;Takeddanisch;;Takeddan;;;;;;;;x;;;;;
b_tempio;Tempio Pausania;Tempio Pausania;Tempio Pausania;;Tempio Pausania;;;;;;;;x;;;;;
b_tenby;Tenby;Tenby;Tenby;;Tenby;;;;;;;;x;;;;;
b_tenkodogo;Tengkodogo;Tengkodogo;Tengkodogo;;Tengkodogo;;;;;;;;x;;;;;
b_tenkodogo_adj;Tengkodogo;Tengkodogois;Tengkodogisch;;Tengkodogo;;;;;;;;x;;;;;
b_terralba;Terralba;Terralba;Terralba;;Terralba;;;;;;;;x;;;;;
b_thies;Thies;Thies;Thies;;Thies;;;;;;;;x;;;;;
b_thies_adj;Thiesan;Thiesian;Thiesanisch;;Thiesan;;;;;;;;x;;;;;
b_thuwal;Thuwal;Thuwal;Thuwal;;Thuwal;;;;;;;;;;;;;
b_thuwal_adj;Thuwal;Thuwal;Thuwal;;Thuwal;;;;;;;;;;;;;
b_tichit;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;;;;;
b_tichit_adj;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;;;;;
b_tichla;Tichla;Tichla;Tichla;;Tichla;;;;;;;;x;;;;;
b_tichla_adj;Tichlan;Tichlois;Tichlanisch;;Tichlan;;;;;;;;x;;;;;
b_tiepolo;Tiepolo;Tiepolo;Tiepolo;;Tiepolo;;;;;;;;x;;;;;
b_tillaberi;Tillaberi;Tillaberi;Tillaberi;;Tillaberi;;;;;;;;x;;;;;
b_tillaberi_adj;Tillaberi;Tillaberien;Tillaberisch;;Tillaberi;;;;;;;;x;;;;;
b_timbuktu;Timbuktu;Tombouctou;Timbuktu;;Timbuktu;;;;;;;;x;;;;;
b_timbuktu_adj;Timbuktu;Tombouctien;Timbuktanisch;;Timbuktan;;;;;;;;x;;;;;
b_tintigny;Tintigny;Tintigny;Tintigny;;Tintigny;;;;;;;;x;;;;;
b_togba;Togba;Togba;Togba;;Togba;;;;;;;;x;;;;;
b_togba_adj;Togba;Togbois;Togbisch;;Togba;;;;;;;;x;;;;;
b_tolentino;Tolentino;Tolentino;Tolentino;;Tolentino;;;;;;;;x;;;;;
b_tongo;Tongo;Tongo;Tongo;;Tongo;;;;;;;;x;;;;;
b_tongo_adj;Tongo;Tongois;Tongisch;;Tongo;;;;;;;;x;;;;;
b_tortoli;Tortolì;Tortolì;Tortolì;;Tortolì;;;;;;;;x;;;;;
b_touba;Touba;Touba;Touba;;Touba;;;;;;;;x;;;;;
b_touba_adj;Touban;Toubois;Toubanisch;;Touban;;;;;;;;x;;;;;
b_tradonico;Tradonico;Tradonico;Tradonico;;Tradonico;;;;;;;;x;;;;;
b_tradonico_adj;Tradonicor;Tradonicor;Tradonicor;;Tradonicor;;;;;;;;x;;;;;
b_trebinje;Trebinje;Trebinje;Trebinje;;Trebinje;;;;;;;;x;;;;;
b_tregaron;Tregaron;Tregaron;Tregaron;;Tregaron;;;;;;;;x;;;;;
b_tribuno;Tribuno;Tribuno;Tribuno;;Tribuno;;;;;;;;x;;;;;
b_tribuno_adj;Tribunor;Tribunor;Tribunor;;Tribunor;;;;;;;;x;;;;;
b_truchi;Truchi;Truchi;Truchi;;Truchi;;;;;;;;;;;;;
b_truchi_adj;Truchi;Truchi;Truchi;;Truchi;;;;;;;;;;;;;
b_tubbercurry;Tubercurry;Tubercurry;Tubercurry;;Tubercurry;;;;;;;;;;;;;
b_tubbercurry_adj;Tubercurrian;Tubercurrian;Tubercurrian;;Tubercurrian;;;;;;;;;;;;;
b_tuejar;Tuejar;Tuejar;Tuejar;;Tuejar;;;;;;;;x;;;;;
b_tullamore;Tullamore;Tullamore;Tullamore;;Tullamore;;;;;;;;x;;;;;
b_tullich;Tullich;Tullich;Tullich;;Tullich;;;;;;;;x;;;;;
b_tullich_adj;Tullicha;Tullicha;Tullicha;;Tullicha;;;;;;;;x;;;;;
b_tunuma;Tunuma;Tunuma;Tunuma;;Tunuma;;;;;;;;x;;;;;
b_tunuma_adj;Tunuman;Tunumois;Tunumanisch;;Tunuman;;;;;;;;x;;;;;
b_turnhout;Turnhout;Turnhout;Turnhout;;Turnhout;;;;;;;;x;;;;;
b_tywyn;Tywyn;Tywyn;Tywyn;;Tywyn;;;;;;;;x;;;;;
b_urso;Urso;Urso;Urso;;Urso;;;;;;;;x;;;;;
b_urso_adj;Ursoan;Ursoan;Ursoan;;Ursoan;;;;;;;;x;;;;;
b_vadoligure;Vado Ligure;Vado Ligure;Vado Ligure;;Vado Ligure;;;;;;;;x;;;;;
b_vains;Vains;Vains;Vains;;Vains;;;;;;;;;;;;;
b_vains_adj;Vains;Vains;Vains;;Vains;;;;;;;;;;;;;
b_valenza;Valenza;Valenza;Valenza;;Valenza;;;;;;;;x;;;;;
b_varazze;Varazze;Varazze;Varazze;;Varazze;;;;;;;;x;;;;;
b_vesturbyggo;Vesturbyggo;Vesturbyggo;Vesturbyggo;;Vesturbyggo;;;;;;;;x;;;;;
b_vetranovic;Vetranovic;Vetranovic;Vetranovic;;Vetranovic;;;;;;;;x;;;;;
b_vic;Vic;Vic;Vic;;Vic;;;;;;;;x;;;;;
b_virton;Virton;Virton;Virton;;Virton;;;;;;;;x;;;;;
b_vis;Vis;Vis;Vis;;Vis;;;;;;;;x;;;;;
b_visconti;Visconti;Visconti;Visconti;;Visconti;;;;;;;;x;;;;;
b_visconti_adj;Viscontian;Viscontian;Viscontian;;Viscontian;;;;;;;;x;;;;;
b_vizir_am_soumaba;Vizir am-Soumaba;Vizir am-Soumaba;Vizir am-Soumaba;;Vizir am-Soumaba;;;;;;;;x;;;;;
b_vizir_am_soumaba_adj;Vizir am-Soumaba;Vizir am-Soumaba;Vizir am-Soumaba;;Vizir am-Soumaba;;;;;;;;x;;;;;
b_vorrade;Vorrade;Vorrade;Vorrade;;Vorrade;;;;;;;;x;;;;;
b_vorrade_adj;Vorradean;Vorradean;Vorradean;;Vorradean;;;;;;;;x;;;;;
b_vrm;Vrm;Vrm;Vrm;;Vrm;;;;;;;;x;;;;;
b_waacha;Wacha;Wacha;Wacha;;Wacha;;;;;;;;;;;;;
b_waacha_adj;Wacha;Wacha;Wacha;;Wacha;;;;;;;;;;;;;
b_warendorp;Warendorp;Warendorp;Warendorp;;Warendorp;;;;;;;;x;;;;;
b_warendorp_adj;Warendorpan;Warendorpan;Warendorpan;;Warendorpan;;;;;;;;x;;;;;
b_warral;Warral;Warral;Warral;;Warral;;;;;;;;;;;;;
b_warral_adj;Warral;Warral;Warral;;Warral;;;;;;;;;;;;;
b_warrenpoint;Warrenpoint;Warrenpoint;Warrenpoint;;Warrenpoint;;;;;;;;x;;;;;
b_wendover;Wendover;Wendover;Wendover;;Wendover;;;;;;;;x;;;;;
b_westderby;West Derby;West Derby;West Derby;;West Derby;;;;;;;;x;;;;;
b_wigston;Wigston;Wigston;Wigston;;Wigston;;;;;;;;;;;;;
b_wigston_adj;Wigston;Wigston;Wigston;;Wigston;;;;;;;;;;;;;
b_windsor;Windsor;Windsor;Windsor;;Windsor;;;;;;;;x;;;;;
b_wittenborg;Wittenborg;Wittenborg;Wittenborg;;Wittenborg;;;;;;;;x;;;;;
b_wittenborg_adj;Wittenborgan;Wittenborgan;Wittenborgan;;Wittenborgan;;;;;;;;x;;;;;
b_wogodogo;Wogodogo;Wogodogo;Wogodogo;;Wogodogo;;;;;;;;x;;;;;
b_wogodogo_adj;Wogodogo;Wogodogois;Wogodogisch;;Wogodogo;;;;;;;;x;;;;;
b_wokingham;Wokingham;Wokingham;Wokingham;;Wokingham;;;;;;;;x;;;;;
b_wolqayt;Wolqayt;Wolqayt;Wolqayt;;Wolqayt;;;;;;;;;;;;;
b_wolqayt_adj;Wolqayt;Wolqayt;Wolqayt;;Wolqayt;;;;;;;;;;;;;
b_wycombe;Wycombe;Wycombe;Wycombe;;Wycombe;;;;;;;;x;;;;;
b_xanten;Xanten;Xanten;Xanten;;Xanten;;;;;;;;x;;;;;
b_xanten_adj;Xantenese;Xantenese;Xantenese;;Xantenese;;;;;;;;x;;;;;
b_yadetah;Yadetah;Yadetah;Yadetah;;Yadetah;;;;;;;;;;;;;
b_yadetah_adj;Yadetah;Yadetah;Yadetah;;Yadetah;;;;;;;;;;;;;
b_yanbuh;Yanbu;Yanbu;Yanbu;;Yanbu;;;;;;;;;;;;;
b_yanbuh_adj;Yanbu;Yanbu;Yanbu;;Yanbu;;;;;;;;;;;;;
b_yaransk;Yaransk;Yaransk;Yaransk;;Yaransk;;;;;;;;;;;;;
b_yaransk_adj;Yaransk;Yaransk;Yaransk;;Yaransk;;;;;;;;;;;;;
b_yaresna;Yaresna;Yaresna;Yaresna;;Yaresna;;;;;;;;x;;;;;
b_yaresna_adj;Yaresnan;Yaresnois;Yaresnanisch;;Yaresnan;;;;;;;;x;;;;;
b_yoboukaina;Yoboukaina;Yoboukaina;Yoboukaina;;Yoboukaina;;;;;;;;;;;;;
b_yoboukaina_adj;Yoboukaina;Yoboukaina;Yoboukaina;;Yoboukaina;;;;;;;;;;;;;
b_yoff;Yoff;Yoff;Yoff;;Yoff;;;;;;;;x;;;;;
b_yoff_adj;Yoffi;Yoffi;Yoffisch;;Yoffi;;;;;;;;x;;;;;
b_yssingeaux;Yssingeaux;Yssingeaux;Yssingeaux;;Yssingeaux;;;;;;;;x;;;;;
b_ystradgynlais;Ystradgynlais;Ystradgynlois;Ystradgynlais;;Ystradgynlais;;;;;;;;x;;;;;
b_zabad;Zabad;Zabad;Zabad;;Zabad;;;;;;;;;;;;;
b_zabad_adj;Zabad;Zabad;Zabad;;Zabad;;;;;;;;;;;;;
b_zen;Zeno;Zeno;Zeno;;Zeno;;;;;;;;x;;;;;
b_zetlivi;Zetlivi;Zetlivi;Zetlivi;;Zetlivi;;;;;;;;x;;;;;
b_zhalanash;Zhalanash;Zhalanash;Zhalanash;;Zhalanash;;;;;;;;;;;;;
b_zhalanash_adj;Zhalanash;Zhalanash;Zhalanash;;Zhalanash;;;;;;;;;;;;;
b_ziani;Ziani;Ziani;Ziani;;Ziani;;;;;;;;x;;;;;
b_ziani_adj;Zianian;Zianian;Zianian;;Zianian;;;;;;;;x;;;;;
b_ziguincha;Ziguincha;Ziguincha;Ziguincha;;Ziguincha;;;;;;;;x;;;;;
b_ziguincha_adj;Ziguinchan;Ziguinchois;Ziguinchanisch;;Ziguinchan;;;;;;;;x;;;;;
b_zorzi;Zorzi;Zorzi;Zorzi;;Zorzi;;;;;;;;x;;;;;
c_agugliastra;Agugliastra;Agugliastra;Agugliastra;;Agugliastra;;;;;;;;x;;;;;
c_agugliastra_adj;Agugliastra;ogliastriane;Agugliastra;;Agugliastra;;;;;;;;x;;;;;
c_aidhab;Aidhab;Aidhab;Aidhab;;Aidhab;;;;;;;;;;;;;
c_aidhab_adj;Aidhab;Aidhab;Aidhab;;Aidhab;;;;;;;;;;;;;
c_alencon;Alencon;Alencon;Alencon;;Alencon;;;;;;;;x;;;;;
c_alencon_adj;Alencon;Alençonnois;Alenconan;;Alenconan;;;;;;;;x;;;;;
c_alessandria;Alessandria;Alessandria;Alessandria;;Alessandria;;;;;;;;x;;;;;
c_alessandria_adj;Alessandria;Alessandria;Alessandria;;Alessandria;;;;;;;;x;;;;;
c_alpunte;Alpuente;Alpuente;Alpuente;;Alpuente;;;;;;;;x;;;;;
c_alpunte_adj;Alpuentane;Alpuentane;Alpuentane;;Alpuentane;;;;;;;;x;;;;;
c_amalfi;Amalfi;Amalfi;Amalfi;;Amalfi;;;;;;;;x;;;;;
c_amalfi_adj;Amalfitan;Amalfitain;Amalfitanischer;;Amalfitano;;;;;;;;x;;;;;
c_aoudagast_adj;Aoudagasti;Aoudagasti;Aoudagastisch;;Aoudagasti;;;;;;;;;;;;;
c_araouane_adj;Araouane;Araouane;Araouane;;Araouane;;;;;;;;x;;;;;
c_araouani_adj;Araouani;Araouani;Araouanisch;;Araouani;;;;;;;;x;;;;;
c_artois_adj;Artois;Artésiens;Artois;;Artois;;;;;;;;x;;;;;
c_asti;Asti;Asti;Asti;;Asti;;;;;;;;x;;;;;
c_asti_adj;Asti;Asti;Asti;;Asti;;;;;;;;x;;;;;
c_atbarah;Dongola;Dongola;Dongola;;Dongola;;;;;;;;;;;;;
c_atbarah_adj;Dongola;Dongola;Dongola;;Dongola;;;;;;;;;;;;;
c_atholl_adj_gaelic;Athaill;Athaill;Athaill;;Athaill;;;;;;;;x;;;;;
c_aunis;Aunis;Aunis;Aunis;;Aunis;;;;;;;;x;;;;;
c_aunis_adj;Aunisian;Aunisian;Aunisian;;Aunisian;;;;;;;;x;;;;;
c_baluchistan_adj;Baluchistanian;Baluchistanian;Baluchistanian;;Baluchistanian;;;;;;;;x;;;;;
c_bamako_adj;Bamako;Bamakois;Bamakisch;;Bamako;;;;;;;;x;;;;;
c_baol_adj;Baoli;Baoli;Baolisch;;Baoli;;;;;;;;x;;;;;
c_bar;Bar;Bar;Bar;;Bar;;;;;;;;x;;;;;
c_bar_adj;Bar;Barrois;Bar;;Bar;;;;;;;;x;;;;;
c_baris;Baris;Baris;Baris;;Baris;;;;;;;;;;;;;
c_baris_adj;Baris;Baris;Baris;;Baris;;;;;;;;;;;;;
c_barka;Barka;Barka;Barka;;Barka;;;;;;;;;;;;;
c_barka_adj;Barka;Barka;Barka;;Barka;;;;;;;;;;;;;
c_bayeux;Bayeux;Bayeux;Bayeux;;Bayeux;;;;;;;;x;;;;;
c_bayeux_adj;Bayeusaine;Bayeusaine;Bayeusaine;;Bayeusaine;;;;;;;;x;;;;;
c_berks;Berkshire;Berkshire;Berkshire;;Berkshire;;;;;;;;x;;;;;
c_berks_adj;Berkshire;Berkshire;Berkshire;;Berkshire;;;;;;;;x;;;;;
c_bigorre;Bigorre;Bigorre;Bigorre;;Bigorre;;;;;;;;x;;;;;
c_bigorre_adj;Bigourdine;Bigourdine;Bigourdine;;Bigourdine;;;;;;;;x;;;;;
c_bolgatanga_adj;Bolgatangan;Bolgatangois;Bolgatanganisch;;Bolgatangan;;;;;;;;x;;;;;
c_boujdour_adj;Boujdouran;Boujdourois;Boujdouranisch;;Boujdouran;;;;;;;;x;;;;;
c_bourbon_adj;Bourbon;Bourbonnois;Bourbon;;Bourbon;;;;;;;;x;;;;;
c_brandenburg_adj;Brandenburger;Brandenbourgeois;Brandenburger;;Brandenburg;;;;;;;;x;;;;;
c_brycheiniog;Brycheiniog;Brycheiniog;Brycheiniog;;Brycheiniog;;;;;;;;x;;;;;
c_brycheiniog_adj;Brycheiniogish;Brycheiniogish;Brycheiniogish;;Brycheiniogish;;;;;;;;x;;;;;
c_bucks;Buckingham;Buckingham;Buckingham;;Buckingham;;;;;;;;x;;;;;
c_bucks_adj;Buckingham;Buckingham;Buckingham;;Buckingham;;;;;;;;x;;;;;
c_butana;Butana;Butana;Butana;;Butana;;;;;;;;;;;;;
c_butana_adj;Butana;Butana;Butana;;Butana;;;;;;;;;;;;;
c_cambridge_adj;Cambridgian;Cambridgian;Cambridgian;;Cambridgian;;;;;;;;x;;;;;
c_carcassonne_adj;Carcassonne;Carcassonnais;Carcassonnaise;;Carcassonnaise;;;;;;;;x;;;;;
c_cayor_adj;Cayoran;Cayoranois;Cayoranisch;;Cayoran;;;;;;;;x;;;;;
